sample_id,bacteria,antibiotics,phenotype
SAMN11110630,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110630,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110630,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110631,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110631,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110631,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110631,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110632,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110632,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110632,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110633,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110633,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110633,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110634,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110634,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110634,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110634,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110635,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110635,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110635,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110635,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110636,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110636,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110636,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110636,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110637,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110637,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110637,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110638,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110638,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110638,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110639,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110639,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110639,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110639,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110640,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110640,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110640,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110641,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110641,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110641,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110642,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110642,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110642,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110642,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110643,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110643,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110644,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110644,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110645,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110645,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110645,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110646,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110646,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110646,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110647,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110647,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110647,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110647,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110648,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110648,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110648,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110649,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110649,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110649,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110650,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110650,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110650,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110650,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110651,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110651,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110651,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110652,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110652,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110652,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110653,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110653,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110653,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110654,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110654,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110654,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110654,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110655,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110655,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110655,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110656,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110656,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110656,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110657,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110657,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110657,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110657,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110658,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110658,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110659,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110659,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110659,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110660,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110660,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110660,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110660,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110661,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110661,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110662,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110662,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110662,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110662,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110663,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110663,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110663,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110663,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110664,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110664,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110664,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110664,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110665,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110665,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110666,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110666,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110666,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110666,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110667,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110667,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110668,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110668,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110668,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110668,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110669,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110669,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110669,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110670,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110670,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110670,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110670,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110671,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110671,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110671,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110671,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110672,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110672,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110672,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110672,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110673,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110673,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110673,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110674,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110674,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110674,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110674,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110675,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110675,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110675,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110675,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110676,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110676,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110676,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110676,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110677,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110677,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110677,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110678,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110678,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110678,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110678,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110679,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110679,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110679,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110679,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110680,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110680,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110680,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110680,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110681,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110681,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110681,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110681,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110682,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110682,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110682,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110683,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110683,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110683,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110683,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110684,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110684,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110684,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110684,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110685,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110685,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110686,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110686,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110687,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110687,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110687,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110687,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110688,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110688,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110688,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110688,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110689,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110689,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110689,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110690,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110690,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110691,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110691,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110691,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110691,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110692,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110692,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110693,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110693,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110694,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110694,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110694,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110694,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110695,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110695,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110695,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110695,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110696,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110696,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110696,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110697,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110697,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110697,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110697,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110698,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110698,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110698,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110698,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110699,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110699,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110699,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110699,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110700,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110700,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110700,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110701,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110701,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110701,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110701,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110702,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110702,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110703,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110703,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110703,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110703,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110704,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110704,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110704,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110705,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110705,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110705,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110706,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110706,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110706,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110707,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110707,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110707,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110708,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110708,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110708,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110708,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110709,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110709,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110709,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110709,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110710,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110710,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110710,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110710,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110711,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110711,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110711,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110712,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110712,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110712,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110713,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110713,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110713,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110713,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110714,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110714,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110714,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110714,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110715,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110715,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110715,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110716,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110716,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110716,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110716,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110717,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110717,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110717,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110718,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110718,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110718,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110719,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110719,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110719,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110720,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110720,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110720,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110720,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110721,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110721,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110721,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110721,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110722,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110722,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110722,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110722,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110723,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110723,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110723,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110723,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110724,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110724,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110724,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110724,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110725,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110725,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110725,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110725,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110726,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110726,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110726,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110726,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110727,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110727,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110727,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110727,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110728,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110728,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110728,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110728,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110729,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110729,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110729,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110729,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110730,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110730,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110730,Pseudomonas aeruginosa,meropenem,susceptible
